AvgSa(0.8s) (g),DS1|Und,DS2|Und,DS3|Und,DS4|Und,DS2|DS1,DS3|DS1,DS4|DS1,DS3|DS2,DS4|DS2,DS4|DS3
0.001,5.410062360427297e-19,5.410062360427297e-19,5.410062360427297e-19,5.410062360427297e-19,7.626265008449538e-15,7.626265008449538e-15,7.626265008449538e-15,5.879992537712425e-10,5.879992537712425e-10,1.2470133678808905e-06
0.0010473708979594498,7.043915704403401e-19,7.043915704403401e-19,7.043915704403401e-19,7.043915704403401e-19,7.62644560826455e-15,7.62644560826455e-15,7.62644560826455e-15,5.879992539671711e-10,5.879992539671711e-10,1.2470133678811074e-06
0.001096985797892384,9.171197140659645e-19,9.171197140659645e-19,9.171197140659645e-19,9.171197140659645e-19,7.626680749708107e-15,7.626680749708107e-15,7.626680749708107e-15,5.879992542222709e-10,5.879992542222709e-10,1.24701336788139e-06
0.0011489510001873086,1.1940923276560763e-18,1.1940923276560763e-18,1.1940923276560763e-18,1.1940923276560763e-18,7.626986904498326e-15,7.626986904498326e-15,7.626986904498326e-15,5.879992545544114e-10,5.879992545544114e-10,1.2470133678817579e-06
0.0012033778407775893,1.5547114134595527e-18,1.5547114134595527e-18,1.5547114134595527e-18,1.5547114134595527e-18,7.627385518856376e-15,7.627385518856376e-15,7.627385518856376e-15,5.879992549868593e-10,5.879992549868593e-10,1.2470133678822369e-06
0.0012603829296797275,2.024238430445389e-18,2.024238430445389e-18,2.024238430445389e-18,2.024238430445389e-18,7.627904515819738e-15,7.627904515819738e-15,7.627904515819738e-15,5.879992555499075e-10,5.879992555499075e-10,1.2470133678828605e-06
0.001320088400831418,2.635563865948672e-18,2.635563865948672e-18,2.635563865948672e-18,2.635563865948672e-18,7.628580251258113e-15,7.628580251258113e-15,7.628580251258113e-15,5.879992562829979e-10,5.879992562829979e-10,1.2470133678836726e-06
0.0013826221737646563,3.431511222700185e-18,3.431511222700185e-18,3.431511222700185e-18,3.431511222700185e-18,7.629460060611368e-15,7.629460060611368e-15,7.629460060611368e-15,5.879992572374836e-10,5.879992572374836e-10,1.24701336788473e-06
0.001448118227674533,4.467836816118558e-18,4.467836816118558e-18,4.467836816118558e-18,4.467836816118558e-18,7.630605574749174e-15,7.630605574749174e-15,7.630605574749174e-15,5.879992584802264e-10,5.879992584802264e-10,1.2470133678861063e-06
0.0015167168884709225,5.817135518431169e-18,5.817135518431169e-18,5.817135518431169e-18,5.817135518431169e-18,7.632097037229147e-15,7.632097037229147e-15,7.632097037229147e-15,5.87999260098281e-10,5.87999260098281e-10,1.2470133678878987e-06
0.0015885651294280528,7.573926047995517e-18,7.573926047995517e-18,7.573926047995517e-18,7.573926047995517e-18,7.634038925378547e-15,7.634038925378547e-15,7.634038925378547e-15,5.879992622049922e-10,5.879992622049922e-10,1.2470133678902322e-06
0.001663816886076129,9.861272029635447e-18,9.861272029635447e-18,9.861272029635447e-18,9.861272029635447e-18,7.636567268957688e-15,7.636567268957688e-15,7.636567268957688e-15,5.879992649479361e-10,5.879992649479361e-10,1.2470133678932705e-06
0.0017426333860096508,1.2839402632959183e-17,1.2839402632959183e-17,1.2839402632959183e-17,1.2839402632959183e-17,7.639859179079375e-15,7.639859179079375e-15,7.639859179079375e-15,5.879992685192563e-10,5.879992685192563e-10,1.2470133678972264e-06
0.0018251834943190425,1.671693666657041e-17,1.671693666657041e-17,1.671693666657041e-17,1.671693666657041e-17,7.644145254887528e-15,7.644145254887528e-15,7.644145254887528e-15,5.879992731691248e-10,5.879992731691248e-10,1.2470133679023768e-06
0.0019116440753857017,2.176549637883879e-17,2.176549637883879e-17,2.176549637883879e-17,2.176549637883879e-17,7.649725737086061e-15,7.649725737086061e-15,7.649725737086061e-15,5.87999279223266e-10,5.87999279223266e-10,1.2470133679090827e-06
