im (g),DS1,DS2,DS3,DS4,DS2|DS1,DS3|DS1,DS4|DS1,DS3|DS2,DS4|DS2,DS4|DS3
0.001,9.63059807386568e-13,9.63059807386568e-13,9.63059807386568e-13,9.63059807386568e-13,1.0274862013553463e-12,1.0274862013553463e-12,1.0274862013553463e-12,1.1369073714720575e-12,1.1369073714720575e-12,1.298019568538502e-12
0.001009671904360419,9.973444060353064e-13,9.973444060353064e-13,9.973444060353064e-13,9.973444060353064e-13,1.064064357520099e-12,1.064064357520099e-12,1.064064357520099e-12,1.1773808837427848e-12,1.1773808837427848e-12,1.3442286194581543e-12
0.001019437354454795,1.0328495246304576e-12,1.0328495246304576e-12,1.0328495246304576e-12,1.0328495246304576e-12,1.1019446834917517e-12,1.1019446834917517e-12,1.1019446834917517e-12,1.2192952391610113e-12,1.2192952391610113e-12,1.3920826967329357e-12
0.0010292972550485203,1.0696186132632707e-12,1.0696186132632707e-12,1.0696186132632707e-12,1.0696186132632707e-12,1.1411735360685675e-12,1.1411735360685675e-12,1.1411735360685675e-12,1.2627017312483364e-12,1.2627017312483364e-12,1.4416403627365685e-12
0.0010392525196577912,1.1076966688333206e-12,1.1076966688333206e-12,1.1076966688333206e-12,1.1076966688333206e-12,1.1817989223349063e-12,1.1817989223349063e-12,1.1817989223349063e-12,1.3076534795581131e-12,1.3076534795581131e-12,1.492962264643167e-12
0.0010493040706342459,1.1471302901143812e-12,1.1471302901143812e-12,1.1471302901143812e-12,1.1471302901143812e-12,1.2238705584108739e-12,1.2238705584108739e-12,1.2238705584108739e-12,1.3542054946815824e-12,1.3542054946815824e-12,1.5461112086454523e-12
0.0010594528392504174,1.1879677347805653e-12,1.1879677347805653e-12,1.1879677347805653e-12,1.1879677347805653e-12,1.2674399302933723e-12,1.2674399302933723e-12,1.2674399302933723e-12,1.4024147455681361e-12,1.4024147455681361e-12,1.6011522368150314e-12
0.0010696997657860217,1.2302589784626401e-12,1.2302589784626401e-12,1.2302589784626401e-12,1.2302589784626401e-12,1.3125603568631438e-12,1.3125603568631438e-12,1.3125603568631438e-12,1.4523402292422355e-12,1.4523402292422355e-12,1.658152706698963e-12
0.0010800457996150668,1.2740557759066605e-12,1.2740557759066605e-12,1.2740557759066605e-12,1.2740557759066605e-12,1.359287055134769e-12,1.359287055134769e-12,1.359287055134769e-12,1.5040430430021446e-12,1.5040430430021446e-12,1.7171823737498422e-12
0.001090491899293816,1.3194117243098984e-12,1.3194117243098984e-12,1.3194117243098984e-12,1.3194117243098984e-12,1.4076772078296166e-12,1.4076772078296166e-12,1.4076772078296166e-12,1.5575864591890004e-12,1.5575864591890004e-12,1.7783134766904624e-12
