AvgSa(0.2s) (g),DS1,DS2,DS3,DS4,DS2|DS1,DS3|DS1,DS4|DS1,DS3|DS2,DS4|DS2,DS4|DS3
0.001,4.772132264346137e-14,4.772132264346137e-14,4.772132264346137e-14,4.772132264346137e-14,4.9193012672142494e-14,4.9193012672142494e-14,4.9193012672142494e-14,5.490630633909797e-14,5.490630633909797e-14,6.357029857564282e-14
0.001009671904360419,4.9436694279596776e-14,4.9436694279596776e-14,4.9436694279596776e-14,4.9436694279596776e-14,5.096128509125166e-14,5.096128509125166e-14,5.096128509125166e-14,5.687994653433582e-14,5.687994653433582e-14,6.585537118127934e-14
0.001019437354454795,5.121372598060578e-14,5.121372598060578e-14,5.121372598060578e-14,5.121372598060578e-14,5.279311912568642e-14,5.279311912568642e-14,5.279311912568642e-14,5.892453041309502e-14,5.892453041309502e-14,6.822258209568598e-14
0.0010292972550485203,5.3054634154595555e-14,5.3054634154595555e-14,5.3054634154595555e-14,5.3054634154595555e-14,5.4690799535928326e-14,5.4690799535928326e-14,5.4690799535928326e-14,6.104260808873717e-14,6.104260808873717e-14,7.067488382976008e-14
0.0010392525196577912,5.4961714879794266e-14,5.4961714879794266e-14,5.4961714879794266e-14,5.4961714879794266e-14,5.665669320954703e-14,5.665669320954703e-14,5.665669320954703e-14,6.323682133998064e-14,6.323682133998064e-14,7.32153350241769e-14
0.0010493040706342459,5.693734676834351e-14,5.693734676834351e-14,5.693734676834351e-14,5.693734676834351e-14,5.869325211331012e-14,5.869325211331012e-14,5.869325211331012e-14,6.550990690586946e-14,6.550990690586946e-14,7.584710426429127e-14
0.0010594528392504174,5.898399393302754e-14,5.898399393302754e-14,5.898399393302754e-14,5.898399393302754e-14,6.080301635140382e-14,6.080301635140382e-14,6.080301635140382e-14,6.78646998991769e-14,6.78646998991769e-14,7.857347403216232e-14
0.0010696997657860217,6.110420906064768e-14,6.110420906064768e-14,6.110420906064768e-14,6.110420906064768e-14,6.298861733358817e-14,6.298861733358817e-14,6.298861733358817e-14,7.030413734251126e-14,7.030413734251126e-14,8.13978448006425e-14
0.0010800457996150668,6.330063659586571e-14,6.330063659586571e-14,6.330063659586571e-14,6.330063659586571e-14,6.52527810572277e-14,6.52527810572277e-14,6.52527810572277e-14,7.283126183152275e-14,7.283126183152275e-14,8.432373927462355e-14
0.001090491899293816,6.557601603949793e-14,6.557601603949793e-14,6.557601603949793e-14,6.557601603949793e-14,6.759833150730243e-14,6.759833150730243e-14,6.759833150730243e-14,7.544922532979291e-14,7.544922532979291e-14,8.735480678474409e-14
0.0011010390326495973,6.793318536536352e-14,6.793318536536352e-14,6.793318536536352e-14,6.793318536536352e-14,7.002819417862927e-14,7.002819417862927e-14,7.002819417862927e-14,7.816129310012813e-14,7.816129310012813e-14,9.049482783902536e-14
0.0011116881768704725,7.037508455995866e-14,7.037508455995866e-14,7.037508455995866e-14,7.037508455995866e-14,7.254539972469709e-14,7.254539972469709e-14,7.254539972469709e-14,8.097084777717156e-14,8.097084777717156e-14,9.374771883812469e-14
0.001122440318595772,7.29047592893602e-14,7.29047592893602e-14,7.29047592893602e-14,7.29047592893602e-14,7.515308773765495e-14,7.515308773765495e-14,7.515308773765495e-14,8.388139358640061e-14,8.388139358640061e-14,9.711753696007364e-14
0.0011332964540075085,7.552536469794439e-14,7.552536469794439e-14,7.552536469794439e-14,7.552536469794439e-14,7.785451066418043e-14,7.785451066418043e-14,7.785451066418043e-14,8.689656071478558e-14,8.689656071478558e-14,1.0060848522060894e-13
0.0011442575889226711,7.824016934364918e-14,7.824016934364918e-14,7.824016934364918e-14,7.824016934364918e-14,8.065303786210262e-14,8.065303786210262e-14,8.065303786210262e-14,9.002010983855017e-14,9.002010983855017e-14,1.0422491771539514e-13
0.0011553247388864148,8.105255927469213e-14,8.105255927469213e-14,8.105255927469213e-14,8.105255927469213e-14,8.355215980284282e-14,8.355215980284282e-14,8.355215980284282e-14,9.325593681368523e-14,9.325593681368523e-14,1.0797134505068237e-13
0.001166498929266149,8.396604225283077e-14,8.396604225283077e-14,8.396604225283077e-14,8.396604225283077e-14,8.655549242491722e-14,8.655549242491722e-14,8.655549242491722e-14,9.660807753506868e-14,9.660807753506868e-14,1.1185243996917572e-13
0.0011777811953465423,8.698425212842752e-14,8.698425212842752e-14,8.698425212842752e-14,8.698425212842752e-14,8.966678164392546e-14,8.966678164392546e-14,8.966678164392546e-14,1.0008071297024575e-13,1.0008071297024575e-13,1.1587304317812553e-13
0.001189172582425434,9.011095337278227e-14,9.011095337278227e-14,9.011095337278227e-14,9.011095337278227e-14,9.288990802465712e-14,9.288990802465712e-14,9.288990802465712e-14,1.0367817437415555e-13,1.0367817437415555e-13,1.2003816938691667e-13
0.0012006741459106851,9.335004577337742e-14,9.335004577337742e-14,9.335004577337742e-14,9.335004577337742e-14,9.62288916211344e-14,9.62288916211344e-14,9.62288916211344e-14,1.0740494869129794e-13,1.0740494869129794e-13,1.2435301356167535e-13
0.001212286951417961,9.670556929790285e-14,9.670556929790285e-14,9.670556929790285e-14,9.670556929790285e-14,9.968789699064018e-14,9.968789699064018e-14,9.968789699064018e-14,1.112656841520927e-13,1.112656841520927e-13,1.2882295740471113e-13
0.0012240120748694594,1.001817091331149e-13,1.001817091331149e-13,1.001817091331149e-13,1.001817091331149e-13,1.0327123838797162e-13,1.0327123838797162e-13,1.0327123838797162e-13,1.1526519607039535e-13,1.1526519607039535e-13,1.3345357606685718e-13
0.0012358506025935947,1.0378280090482523e-13,1.0378280090482523e-13,1.0378280090482523e-13,1.0378280090482523e-13,1.069833851464095e-13,1.069833851464095e-13,1.069833851464095e-13,1.194084728494144e-13,1.194084728494144e-13,1.3825064510109677e-13
