im (g),DS1,DS2,DS3,DS4,DS2|DS1,DS3|DS1,DS4|DS1,DS3|DS2,DS4|DS2,DS4|DS3
0.001,9.683631126381621e-16,9.683631126381621e-16,9.683631126381621e-16,9.683631126381621e-16,1.039241749276864e-15,1.039241749276864e-15,1.039241749276864e-15,1.1526436904202967e-15,1.1526436904202967e-15,3.8775149130364355e-11
0.001009671904360419,1.0137746968103914e-15,1.0137746968103914e-15,1.0137746968103914e-15,1.0137746968103914e-15,1.0879772014607111e-15,1.0879772014607111e-15,1.0879772014607111e-15,1.2061836934569312e-15,1.2061836934569312e-15,3.8775209559365704e-11
0.001019437354454795,1.0613158664140671e-15,1.0613158664140671e-15,1.0613158664140671e-15,1.0613158664140671e-15,1.1389981125391886e-15,1.1389981125391886e-15,1.1389981125391886e-15,1.262234465772919e-15,1.262234465772919e-15,3.8775272822197307e-11
0.0010292972550485203,1.111086488789058e-15,1.111086488789058e-15,1.111086488789058e-15,1.111086488789058e-15,1.1924116595697723e-15,1.1924116595697723e-15,1.1924116595697723e-15,1.3209137504018348e-15,1.3209137504018348e-15,3.877533905175219e-11
0.0010392525196577912,1.1631911145743284e-15,1.1631911145743284e-15,1.1631911145743284e-15,1.1631911145743284e-15,1.2483300456997187e-15,1.2483300456997187e-15,1.2483300456997187e-15,1.3823448119606178e-15,1.3823448119606178e-15,3.877540838715547e-11
0.0010493040706342459,1.2177391973322257e-15,1.2177391973322257e-15,1.2177391973322257e-15,1.2177391973322257e-15,1.3068707358655937e-15,1.3068707358655937e-15,1.3068707358655937e-15,1.446656695585378e-15,1.446656695585378e-15,3.877548097405651e-11
0.0010594528392504174,1.2748453234720575e-15,1.2748453234720575e-15,1.2748453234720575e-15,1.2748453234720575e-15,1.368156703545939e-15,1.368156703545939e-15,1.368156703545939e-15,1.5139844980100015e-15,1.5139844980100015e-15,3.877555696493497e-11
0.0010696997657860217,1.3346294529559905e-15,1.3346294529559905e-15,1.3346294529559905e-15,1.3346294529559905e-15,1.4323166890854637e-15,1.4323166890854637e-15,1.4323166890854637e-15,1.5844696513570573e-15,1.5844696513570573e-15,3.8775636519421056e-11
0.0010800457996150668,1.3972171712928968e-15,1.3972171712928968e-15,1.3972171712928968e-15,1.3972171712928968e-15,1.4994854701333998e-15,1.4994854701333998e-15,1.4994854701333998e-15,1.6582602202371277e-15,1.6582602202371277e-15,3.877571980463087e-11
0.001090491899293816,1.4627399533495077e-15,1.4627399533495077e-15,1.4627399533495077e-15,1.4627399533495077e-15,1.569804144764121e-15,1.569804144764121e-15,1.569804144764121e-15,1.735511212780678e-15,1.735511212780678e-15,3.877580699551746e-11
0.0011010390326495973,1.5313354395330298e-15,1.5313354395330298e-15,1.5313354395330298e-15,1.5313354395330298e-15,1.6434204278747453e-15,1.6434204278747453e-15,1.6434204278747453e-15,1.816384906255813e-15,1.816384906255813e-15,3.877589827523832e-11
0.0011116881768704725,1.6031477249254578e-15,1.6031477249254578e-15,1.6031477249254578e-15,1.6031477249254578e-15,1.7204889614824257e-15,1.7204889614824257e-15,1.7204889614824257e-15,1.901051187956012e-15,1.901051187956012e-15,3.8775993835540166e-11
0.001122440318595772,1.6783276619767916e-15,1.6783276619767916e-15,1.6783276619767916e-15,1.6783276619767916e-15,1.801171639572976e-15,1.801171639572976e-15,1.801171639572976e-15,1.9896879120737293e-15,1.9896879120737293e-15,3.877609387716171e-11
0.0011332964540075085,1.757033177393216e-15,1.757033177393216e-15,1.757033177393216e-15,1.757033177393216e-15,1.8856379481834533e-15,1.8856379481834533e-15,1.8856379481834533e-15,2.0824812733097855e-15,2.0824812733097855e-15,3.8776198610255344e-11
0.0011442575889226711,1.8394296038857703e-15,1.8394296038857703e-15,1.8394296038857703e-15,1.8394296038857703e-15,1.9740653214329305e-15,1.9740653214329305e-15,1.9740653214329305e-15,2.179626198003185e-15,2.179626198003185e-15,3.87763082548286e-11
0.0011553247388864148,1.9256900274764418e-15,1.9256900274764418e-15,1.9256900274764418e-15,1.9256900274764418e-15,2.066639514249406e-15,2.066639514249406e-15,2.066639514249406e-15,2.2813267536030537e-15,2.2813267536030537e-15,3.877642304120632e-11
0.001166498929266149,2.0159956510912388e-15,2.0159956510912388e-15,2.0159956510912388e-15,2.0159956510912388e-15,2.1635549925758112e-15,2.1635549925758112e-15,2.1635549925758112e-15,2.387796577342833e-15,2.387796577342833e-15,3.877654321051445e-11
