im (g),DS1,DS2,DS3,DS4,DS2|DS1,DS3|DS1,DS4|DS1,DS3|DS2,DS4|DS2,DS4|DS3
0.001,1.543428524693545e-13,1.543428524693545e-13,1.543428524693545e-13,1.543428524693545e-13,8.99819152199889e-06,8.99819152199889e-06,8.99819152199889e-06,0.001166841289137165,0.001166841289137165,0.01403132739230788
0.001009671904360419,1.599327817241858e-13,1.599327817241858e-13,1.599327817241858e-13,1.599327817241858e-13,8.99819152770457e-06,8.99819152770457e-06,8.99819152770457e-06,0.0011668412891430683,0.0011668412891430683,0.014031327392313941
0.001019437354454795,1.6572516485734055e-13,1.6572516485734055e-13,1.6572516485734055e-13,1.6572516485734055e-13,8.998191533616898e-06,8.998191533616898e-06,8.998191533616898e-06,0.0011668412891491853,0.0011668412891491853,0.014031327392320221
0.0010292972550485203,1.7172733426445135e-13,1.7172733426445135e-13,1.7172733426445135e-13,1.7172733426445135e-13,8.998191539743355e-06,8.998191539743355e-06,8.998191539743355e-06,0.001166841289155524,0.001166841289155524,0.014031327392326728
0.0010392525196577912,1.7794688790299535e-13,1.7794688790299535e-13,1.7794688790299535e-13,1.7794688790299535e-13,8.998191546091699e-06,8.998191546091699e-06,8.998191546091699e-06,0.0011668412891620921,0.0011668412891620921,0.014031327392333473
0.0010493040706342459,1.8439169891031246e-13,1.8439169891031246e-13,1.8439169891031246e-13,1.8439169891031246e-13,8.998191552669964e-06,8.998191552669964e-06,8.998191552669964e-06,0.0011668412891688983,0.0011668412891688983,0.01403132739234046
0.0010594528392504174,1.9106992556995854e-13,1.9106992556995854e-13,1.9106992556995854e-13,1.9106992556995854e-13,8.998191559486477e-06,8.998191559486477e-06,8.998191559486477e-06,0.0011668412891759508,0.0011668412891759508,0.014031327392347701
0.0010696997657860217,1.9799002163902644e-13,1.9799002163902644e-13,1.9799002163902644e-13,1.9799002163902644e-13,8.998191566549869e-06,8.998191566549869e-06,8.998191566549869e-06,0.0011668412891832588,0.0011668412891832588,0.014031327392355204
0.0010800457996150668,2.0516074704948478e-13,2.0516074704948478e-13,2.0516074704948478e-13,2.0516074704948478e-13,8.998191573869079e-06,8.998191573869079e-06,8.998191573869079e-06,0.0011668412891908315,0.0011668412891908315,0.014031327392362979
0.001090491899293816,2.125911789971035e-13,2.125911789971035e-13,2.125911789971035e-13,2.125911789971035e-13,8.998191581453375e-06,8.998191581453375e-06,8.998191581453375e-06,0.0011668412891986785,0.0011668412891986785,0.014031327392371036
0.0011010390326495973,2.2029072343198994e-13,2.2029072343198994e-13,2.2029072343198994e-13,2.2029072343198994e-13,8.998191589312355e-06,8.998191589312355e-06,8.998191589312355e-06,0.0011668412892068096,0.0011668412892068096,0.014031327392379384
0.0011116881768704725,2.2826912696528505e-13,2.2826912696528505e-13,2.2826912696528505e-13,2.2826912696528505e-13,8.998191597455968e-06,8.998191597455968e-06,8.998191597455968e-06,0.0011668412892152354,0.0011668412892152354,0.014031327392388035
