im (g),DS1,DS2,DS3,DS4,DS2|DS1,DS3|DS1,DS4|DS1,DS3|DS2,DS4|DS2,DS4|DS3
0.001,1.6319438071540727e-12,1.6319438071540727e-12,1.6319438071540727e-12,1.6319438071540727e-12,1.752425073187471e-12,1.752425073187471e-12,1.752425073187471e-12,1.9256147145356012e-12,1.9256147145356012e-12,2.5955114972988423e-12
0.001009671904360419,1.69238462203335e-12,1.69238462203335e-12,1.69238462203335e-12,1.69238462203335e-12,1.817328042869389e-12,1.817328042869389e-12,1.817328042869389e-12,1.9969319506633903e-12,1.9969319506633903e-12,2.6760343884021394e-12
0.001019437354454795,1.7550639282670716e-12,1.7550639282670716e-12,1.7550639282670716e-12,1.7550639282670716e-12,1.8846347646648562e-12,1.8846347646648562e-12,1.8846347646648562e-12,2.0708904982429474e-12,2.0708904982429474e-12,2.7595395324073772e-12
0.0010292972550485203,1.82006463081862e-12,1.82006463081862e-12,1.82006463081862e-12,1.82006463081862e-12,1.954434264149316e-12,1.954434264149316e-12,1.954434264149316e-12,2.147588181118333e-12,2.147588181118333e-12,2.8461373802962585e-12
0.0010392525196577912,1.8874727051269165e-12,1.8874727051269165e-12,1.8874727051269165e-12,1.8874727051269165e-12,2.0268188640572788e-12,2.0268188640572788e-12,2.0268188640572788e-12,2.2271264461461308e-12,2.2271264461461308e-12,2.9359424737227906e-12
0.0010493040706342459,1.957377310824816e-12,1.957377310824816e-12,1.957377310824816e-12,1.957377310824816e-12,2.1018843063961866e-12,2.1018843063961866e-12,2.1018843063961866e-12,2.309610497377642e-12,2.309610497377642e-12,3.029073596515773e-12
0.0010594528392504174,2.0298709096691947e-12,2.0298709096691947e-12,2.0298709096691947e-12,2.0298709096691947e-12,2.179729879082911e-12,2.179729879082911e-12,2.179729879082911e-12,2.3951494352106884e-12,2.3951494352106884e-12,3.12565393179236e-12
0.0010696997657860217,2.1050493878387634e-12,2.1050493878387634e-12,2.1050493878387634e-12,2.1050493878387634e-12,2.2604585472704217e-12,2.2604585472704217e-12,2.2604585472704217e-12,2.4838564006951066e-12,2.4838564006951066e-12,3.2258112248905652e-12
0.0010800457996150668,2.1830121827611647e-12,2.1830121827611647e-12,2.1830121827611647e-12,2.1830121827611647e-12,2.3441770895381356e-12,2.3441770895381356e-12,2.3441770895381356e-12,2.5758487251825887e-12,2.5758487251825887e-12,3.3296779523359557e-12
0.001090491899293816,2.2638624146373953e-12,2.2638624146373953e-12,2.2638624146373953e-12,2.2638624146373953e-12,2.430996239126368e-12,2.430996239126368e-12,2.430996239126368e-12,2.671248085519132e-12,2.671248085519132e-12,3.4373914970664013e-12
0.0011010390326495973,2.3477070228373333e-12,2.3477070228373333e-12,2.3477070228373333e-12,2.3477070228373333e-12,2.5210308304015115e-12,2.5210308304015115e-12,2.5210308304015115e-12,2.770180664985159e-12,2.770180664985159e-12,3.549094330146405e-12
0.0011116881768704725,2.4346569073467988e-12,2.4346569073467988e-12,2.4346569073467988e-12,2.4346569073467988e-12,2.6143999507456906e-12,2.6143999507456906e-12,2.6143999507456906e-12,2.872777320196206e-12,2.872777320196206e-12,3.664934199211391e-12
