AvgSa(0.4s) (g),DS1,DS2,DS3,DS4,DS2|DS1,DS3|DS1,DS4|DS1,DS3|DS2,DS4|DS2,DS4|DS3
0.001,9.290497519801876e-22,9.290497519801876e-22,9.290497519801876e-22,9.290497519801876e-22,9.807491497144206e-22,9.807491497144206e-22,9.807491497144206e-22,3.0894622046197642e-15,3.0894622046197642e-15,4.543720939639615e-09
0.001009671904360419,9.850484172967438e-22,9.850484172967438e-22,9.850484172967438e-22,9.850484172967438e-22,1.039863795631966e-21,1.039863795631966e-21,1.039863795631966e-21,3.0894622700246404e-15,3.0894622700246404e-15,4.54372093963969e-09
0.001019437354454795,1.0444224137089189e-21,1.0444224137089189e-21,1.0444224137089189e-21,1.0444224137089189e-21,1.1025415890181888e-21,1.1025415890181888e-21,1.1025415890181888e-21,3.089462339371809e-15,3.089462339371809e-15,4.543720939639769e-09
0.0010292972550485203,1.1073751899942979e-21,1.1073751899942979e-21,1.1073751899942979e-21,1.1073751899942979e-21,1.1689972993212765e-21,1.1689972993212765e-21,1.1689972993212765e-21,3.0894624128988925e-15,3.0894624128988925e-15,4.5437209396398536e-09
0.0010392525196577912,1.1741224578474742e-21,1.1741224578474742e-21,1.1741224578474742e-21,1.1741224578474742e-21,1.23945864126218e-21,1.23945864126218e-21,1.23945864126218e-21,3.089462490857836e-15,3.089462490857836e-15,4.543720939639942e-09
0.0010493040706342459,1.2448929310298998e-21,1.2448929310298998e-21,1.2448929310298998e-21,1.2448929310298998e-21,1.3141670551135962e-21,1.3141670551135962e-21,1.3141670551135962e-21,3.0894625735157707e-15,3.0894625735157707e-15,4.543720939640036e-09
0.0010594528392504174,1.3199291090721458e-21,1.3199291090721458e-21,1.3199291090721458e-21,1.3199291090721458e-21,1.3933785340104303e-21,1.3933785340104303e-21,1.3933785340104303e-21,3.0894626611559295e-15,3.0894626611559295e-15,4.5437209396401365e-09
0.0010696997657860217,1.3994881082139782e-21,1.3994881082139782e-21,1.3994881082139782e-21,1.3994881082139782e-21,1.477364501126565e-21,1.477364501126565e-21,1.477364501126565e-21,3.0894627540786174e-15,3.0894627540786174e-15,4.543720939640242e-09
0.0010800457996150668,1.4838425424295169e-21,1.4838425424295169e-21,1.4838425424295169e-21,1.4838425424295169e-21,1.56641273972364e-21,1.56641273972364e-21,1.56641273972364e-21,3.089462852602239e-15,3.089462852602239e-15,4.543720939640355e-09
0.001090491899293816,1.5732814575563682e-21,1.5732814575563682e-21,1.5732814575563682e-21,1.5732814575563682e-21,1.660828379258714e-21,1.660828379258714e-21,1.660828379258714e-21,3.0894629570643924e-15,3.0894629570643924e-15,4.543720939640474e-09
0.0011010390326495973,1.6681113217295739e-21,1.6681113217295739e-21,1.6681113217295739e-21,1.6681113217295739e-21,1.760934940929758e-21,1.760934940929758e-21,1.760934940929758e-21,3.0894630678230237e-15,3.0894630678230237e-15,4.5437209396406005e-09
0.0011116881768704725,1.7686570755142266e-21,1.7686570755142266e-21,1.7686570755142266e-21,1.7686570755142266e-21,1.8670754462416794e-21,1.8670754462416794e-21,1.8670754462416794e-21,3.089463185257654e-15,3.089463185257654e-15,4.5437209396407345e-09
0.001122440318595772,1.875263245334928e-21,1.875263245334928e-21,1.875263245334928e-21,1.875263245334928e-21,1.9796135923912672e-21,1.9796135923912672e-21,1.9796135923912672e-21,3.089463309770681e-15,3.089463309770681e-15,4.543720939640877e-09
0.0011332964540075085,1.9882951240175555e-21,1.9882951240175555e-21,1.9882951240175555e-21,1.9882951240175555e-21,2.0989349984988332e-21,2.0989349984988332e-21,2.0989349984988332e-21,3.0894634417887568e-15,3.0894634417887568e-15,4.543720939641027e-09
0.0011442575889226711,2.108140022488384e-21,2.108140022488384e-21,2.108140022488384e-21,2.108140022488384e-21,2.225448526956673e-21,2.225448526956673e-21,2.225448526956673e-21,3.089463581764249e-15,3.089463581764249e-15,4.543720939641187e-09
0.0011553247388864148,2.2352085969195644e-21,2.2352085969195644e-21,2.2352085969195644e-21,2.2352085969195644e-21,2.3595876844220146e-21,2.3595876844220146e-21,2.3595876844220146e-21,3.0894637301767924e-15,3.0894637301767924e-15,4.5437209396413566e-09
0.001166498929266149,2.369936255868707e-21,2.369936255868707e-21,2.369936255868707e-21,2.369936255868707e-21,2.5018121072552444e-21,2.5018121072552444e-21,2.5018121072552444e-21,3.089463887534933e-15,3.089463887534933e-15,4.543720939641536e-09
0.0011777811953465423,2.5127846522340048e-21,2.5127846522340048e-21,2.5127846522340048e-21,2.5127846522340048e-21,2.6526091364931386e-21,2.6526091364931386e-21,2.6526091364931386e-21,3.089464054377868e-15,3.089464054377868e-15,4.543720939641727e-09
0.001189172582425434,2.6642432651372774e-21,2.6642432651372774e-21,2.6642432651372774e-21,2.6642432651372774e-21,2.8124954877539497e-21,2.8124954877539497e-21,2.8124954877539497e-21,3.089464231277295e-15,3.089464231277295e-15,4.543720939641929e-09
0.0012006741459106851,2.8248310771552207e-21,2.8248310771552207e-21,2.8248310771552207e-21,2.8248310771552207e-21,2.9820190217962404e-21,2.9820190217962404e-21,2.9820190217962404e-21,3.0894644188393717e-15,3.0894644188393717e-15,4.543720939642142e-09
0.001212286951417961,2.9950983526464e-21,2.9950983526464e-21,2.9950983526464e-21,2.9950983526464e-21,3.1617606217988103e-21,3.1617606217988103e-21,3.1617606217988103e-21,3.089464617706791e-15,3.089464617706791e-15,4.54372093964237e-09
0.0012240120748694594,3.1756285232670056e-21,3.1756285232670056e-21,3.1756285232670056e-21,3.1756285232670056e-21,3.3523361837937845e-21,3.3523361837937845e-21,3.3523361837937845e-21,3.089464828560985e-15,3.089464828560985e-15,4.5437209396426106e-09
0.0012358506025935947,3.3670401871365753e-21,3.3670401871365753e-21,3.3670401871365753e-21,3.3670401871365753e-21,3.554398727073587e-21,3.554398727073587e-21,3.554398727073587e-21,3.089465052124459e-15,3.089465052124459e-15,4.543720939642865e-09
0.001247803631425646,3.56998922850382e-21,3.56998922850382e-21,3.56998922850382e-21,3.56998922850382e-21,3.768640631803108e-21,3.768640631803108e-21,3.768640631803108e-21,3.0894652891632676e-15,3.0894652891632676e-15,4.543720939643136e-09
