AvgSa(0.2s) (g),DS1,DS2,DS3,DS4,DS2|DS1,DS3|DS1,DS4|DS1,DS3|DS2,DS4|DS2,DS4|DS3
0.001,7.620797644418764e-09,7.620797644418764e-09,7.620797644418764e-09,7.620797644418764e-09,7.945902570166463e-09,7.945902570166463e-09,7.945902570166463e-09,8.889367408553988e-09,8.889367408553988e-09,1.0335741906900727e-08
0.001009671904360419,7.80343785437015e-09,7.80343785437015e-09,7.80343785437015e-09,7.80343785437015e-09,8.136334252110962e-09,8.136334252110962e-09,8.136334252110962e-09,9.102410190094498e-09,9.102410190094498e-09,1.0583448532205796e-08
0.001019437354454795,7.990455223718852e-09,7.990455223718852e-09,7.990455223718852e-09,7.990455223718852e-09,8.331329824043491e-09,8.331329824043491e-09,8.331329824043491e-09,9.320558759736366e-09,9.320558759736366e-09,1.0837091700054917e-08
0.0010292972550485203,8.181954655564225e-09,8.181954655564225e-09,8.181954655564225e-09,8.181954655564225e-09,8.530998664252738e-09,8.530998664252738e-09,8.530998664252738e-09,9.543935482909999e-09,9.543935482909999e-09,1.1096813685756963e-08
0.0010392525196577912,8.37804356711546e-09,8.37804356711546e-09,8.37804356711546e-09,8.37804356711546e-09,8.735452772389703e-09,8.735452772389703e-09,8.735452772389703e-09,9.7726656576582e-09,9.7726656576582e-09,1.1362760174393698e-08
0.0010493040706342459,8.578831949944912e-09,8.578831949944912e-09,8.578831949944912e-09,8.578831949944912e-09,8.944806832291442e-09,8.944806832291442e-09,8.944806832291442e-09,1.0006877584919343e-08,1.0006877584919343e-08,1.1635080342538644e-08
0.0010594528392504174,8.784432431685302e-09,8.784432431685302e-09,8.784432431685302e-09,8.784432431685302e-09,9.159178276310284e-09,9.159178276310284e-09,9.159178276310284e-09,1.0246702640494799e-08,1.0246702640494799e-08,1.1913926941934163e-08
0.0010696997657860217,8.994960339205598e-09,8.994960339205598e-09,8.994960339205598e-09,8.994960339205598e-09,9.378687351184812e-09,9.378687351184812e-09,9.378687351184812e-09,1.0492275348741148e-08,1.0492275348741148e-08,1.2199456385174052e-08
0.0010800457996150668,9.210533763300965e-09,9.210533763300965e-09,9.210533763300965e-09,9.210533763300965e-09,9.60345718548949e-09,9.60345718548949e-09,9.60345718548949e-09,1.0743733458028534e-08,1.0743733458028534e-08,1.2491828833439554e-08
0.001090491899293816,9.431273624933066e-09,9.431273624933066e-09,9.431273624933066e-09,9.431273624933066e-09,9.833613858700806e-09,9.833613858700806e-09,9.833613858700806e-09,1.1001218018007413e-08,1.1001218018007413e-08,1.2791208286338087e-08
0.0011010390326495973,9.65730374305786e-09,9.65730374305786e-09,9.65730374305786e-09,9.65730374305786e-09,1.0069286471918602e-08,1.0069286471918602e-08,1.0069286471918602e-08,1.1264873458727075e-08,1.1264873458727075e-08,1.3097762673894975e-08
0.0011116881768704725,9.888750904079127e-09,9.888750904079127e-09,9.888750904079127e-09,9.888750904079127e-09,1.0310607220282508e-08,1.0310607220282508e-08,1.0310607220282508e-08,1.1534847671650497e-08,1.1534847671650497e-08,1.341166395075012e-08
0.001122440318595772,1.0125744932966169e-08,1.0125744932966169e-08,1.0125744932966169e-08,1.0125744932966169e-08,1.055771146712354e-08,1.055771146712354e-08,1.055771146712354e-08,1.1811292092610411e-08,1.1811292092610411e-08,1.3733088192611682e-08
0.0011332964540075085,1.0368418766076268e-08,1.0368418766076268e-08,1.0368418766076268e-08,1.0368418766076268e-08,1.0810737819893177e-08,1.0810737819893177e-08,1.0810737819893177e-08,1.2094361786753902e-08,1.2094361786753902e-08,1.4062215695021888e-08
0.0011442575889226711,1.0616908525722239e-08,1.0616908525722239e-08,1.0616908525722239e-08,1.0616908525722239e-08,1.1069828207911982e-08,1.1069828207911982e-08,1.1069828207911982e-08,1.2384215535522566e-08,1.2384215535522566e-08,1.4399231074489584e-08
0.0011553247388864148,1.0871353596527099e-08,1.0871353596527099e-08,1.0871353596527099e-08,1.0871353596527099e-08,1.1335127961981576e-08,1.1335127961981576e-08,1.1335127961981576e-08,1.2681015925717308e-08,1.2681015925717308e-08,1.4744323372046603e-08
0.001166498929266149,1.1131896703608652e-08,1.1131896703608652e-08,1.1131896703608652e-08,1.1131896703608652e-08,1.16067858959046e-08,1.16067858959046e-08,1.16067858959046e-08,1.2984929440697648e-08,1.2984929440697648e-08,1.5097686159285965e-08
0.0011777811953465423,1.1398683992637813e-08,1.1398683992637813e-08,1.1398683992637813e-08,1.1398683992637813e-08,1.1884954389958334e-08,1.1884954389958334e-08,1.1884954389958334e-08,1.3296126553766665e-08,1.3296126553766665e-08,1.545951764694132e-08
0.001189172582425434,1.1671865111815805e-08,1.1671865111815805e-08,1.1671865111815805e-08,1.1671865111815805e-08,1.2169789476369063e-08,1.2169789476369063e-08,1.2169789476369063e-08,1.3614781823794245e-08,1.3614781823794245e-08,1.58300207960689e-08
0.0012006741459106851,1.1951593295815637e-08,1.1951593295815637e-08,1.1951593295815637e-08,1.1951593295815637e-08,1.2461450926834515e-08,1.2461450926834515e-08,1.2461450926834515e-08,1.3941073993131571e-08,1.3941073993131571e-08,1.6209403431893503e-08
