AvgSa(0.2s) (g),DS1,DS2,DS3,DS4,DS2|DS1,DS3|DS1,DS4|DS1,DS3|DS2,DS4|DS2,DS4|DS3
0.001,1.5603863140732335e-11,1.5603863140732335e-11,1.5603863140732335e-11,1.5603863140732335e-11,1.6039089715548002e-11,1.6039089715548002e-11,1.6039089715548002e-11,1.794329952502234e-11,1.794329952502234e-11,2.0856954076629975e-11
0.001009671904360419,1.6076232169665032e-11,1.6076232169665032e-11,1.6076232169665032e-11,1.6076232169665032e-11,1.6524634171146122e-11,1.6524634171146122e-11,1.6524634171146122e-11,1.8486489304118615e-11,1.8486489304118615e-11,2.1488347665176582e-11
0.001019437354454795,1.6562901022780867e-11,1.6562901022780867e-11,1.6562901022780867e-11,1.6562901022780867e-11,1.70248773049447e-11,1.70248773049447e-11,1.70248773049447e-11,1.904612283346809e-11,1.904612283346809e-11,2.2138855159914025e-11
0.0010292972550485203,1.70643025924991e-11,1.70643025924991e-11,1.70643025924991e-11,1.70643025924991e-11,1.7540264083698886e-11,1.7540264083698886e-11,1.7540264083698886e-11,1.9622697907640657e-11,1.9622697907640657e-11,2.2809055187892988e-11
0.0010392525196577912,1.7580882876004594e-11,1.7580882876004594e-11,1.7580882876004594e-11,1.7580882876004594e-11,1.8071252944450616e-11,1.8071252944450616e-11,1.8071252944450616e-11,2.021672739072663e-11,2.021672739072663e-11,2.349954389269141e-11
0.0010493040706342459,1.8113101371962968e-11,1.8113101371962968e-11,1.8113101371962968e-11,1.8113101371962968e-11,1.861831620230902e-11,1.861831620230902e-11,1.861831620230902e-11,2.082873967253014e-11,2.082873967253014e-11,2.421093546468514e-11
0.0010594528392504174,1.8661431489244997e-11,1.8661431489244997e-11,1.8661431489244997e-11,1.8661431489244997e-11,1.918194047057503e-11,1.918194047057503e-11,1.918194047057503e-11,2.1459279138572208e-11,2.1459279138572208e-11,2.4943862687370636e-11
0.0010696997657860217,1.9226360968024523e-11,1.9226360968024523e-11,1.9226360968024523e-11,1.9226360968024523e-11,1.9762627093584703e-11,1.9762627093584703e-11,1.9762627093584703e-11,2.2108906654322528e-11,2.2108906654322528e-11,2.5698977500226932e-11
0.0010800457996150668,1.9808392313623416e-11,1.9808392313623416e-11,1.9808392313623416e-11,1.9808392313623416e-11,2.036089259265505e-11,2.036089259265505e-11,2.036089259265505e-11,2.2778200064089375e-11,2.2778200064089375e-11,2.647695157861585e-11
0.001090491899293816,2.0408043243490813e-11,2.0408043243490813e-11,2.0408043243490813e-11,2.0408043243490813e-11,2.0977269125530544e-11,2.0977269125530544e-11,2.0977269125530544e-11,2.3467754705013006e-11,2.3467754705013006e-11,2.727847693123828e-11
0.0011010390326495973,2.102584714771314e-11,2.102584714771314e-11,2.102584714771314e-11,2.102584714771314e-11,2.1612304959737788e-11,2.1612304959737788e-11,2.1612304959737788e-11,2.4178183936618422e-11,2.4178183936618422e-11,2.8104266515676374e-11
0.0011116881768704725,2.166235356346545e-11,2.166235356346545e-11,2.166235356346545e-11,2.166235356346545e-11,2.226656496027035e-11,2.226656496027035e-11,2.226656496027035e-11,2.4910119686399657e-11,2.4910119686399657e-11,2.895505487257045e-11
0.001122440318595772,2.2318128663824787e-11,2.2318128663824787e-11,2.2318128663824787e-11,2.2318128663824787e-11,2.2940631092036225e-11,2.2940631092036225e-11,2.2940631092036225e-11,2.5664213011919353e-11,2.5664213011919353e-11,2.983159877899297e-11
0.0011332964540075085,2.2993755761382003e-11,2.2993755761382003e-11,2.2993755761382003e-11,2.2993755761382003e-11,2.363510293751653e-11,2.363510293751653e-11,2.363510293751653e-11,2.6441134679925455e-11,2.6441134679925455e-11,3.073467792160289e-11
0.0011442575889226711,2.3689835827098805e-11,2.3689835827098805e-11,2.3689835827098805e-11,2.3689835827098805e-11,2.4350598230094613e-11,2.4350598230094613e-11,2.4350598230094613e-11,2.7241575762998773e-11,2.7241575762998773e-11,3.166509559017761e-11
0.0011553247388864148,2.440698802487201e-11,2.440698802487201e-11,2.440698802487201e-11,2.440698802487201e-11,2.5087753403530507e-11,2.5087753403530507e-11,2.5087753403530507e-11,2.8066248254262756e-11,2.8066248254262756e-11,3.262367939214004e-11
0.001166498929266149,2.514585026228034e-11,2.514585026228034e-11,2.514585026228034e-11,2.514585026228034e-11,2.584722415806926e-11,2.584722415806926e-11,2.584722415806926e-11,2.891588570070194e-11,2.891588570070194e-11,3.361128198871603e-11
0.0011777811953465423,2.5907079758004184e-11,2.5907079758004184e-11,2.5907079758004184e-11,2.5907079758004184e-11,2.6629686043687356e-11,2.6629686043687356e-11,2.6629686043687356e-11,2.9791243855653114e-11,2.9791243855653114e-11,3.462878185337788e-11
0.001189172582425434,2.6691353626421754e-11,2.6691353626421754e-11,2.6691353626421754e-11,2.6691353626421754e-11,2.7435835060994483e-11,2.7435835060994483e-11,2.7435835060994483e-11,3.069310135104806e-11,3.069310135104806e-11,3.567708405324663e-11
0.0012006741459106851,2.7499369479903308e-11,2.7499369479903308e-11,2.7499369479903308e-11,2.7499369479903308e-11,2.826638828032716e-11,2.826638828032716e-11,2.826638828032716e-11,3.1622260390007796e-11,3.1622260390007796e-11,3.67571210541506e-11
0.001212286951417961,2.833184604933793e-11,2.833184604933793e-11,2.833184604933793e-11,2.833184604933793e-11,2.912208447958336e-11,2.912208447958336e-11,2.912208447958336e-11,3.257954746040294e-11,3.257954746040294e-11,3.786985355005459e-11
0.0012240120748694594,2.91895238234453e-11,2.91895238234453e-11,2.91895238234453e-11,2.91895238234453e-11,3.00036848013661e-11,3.00036848013661e-11,3.00036848013661e-11,3.356581407001536e-11,3.356581407001536e-11,3.9016271317597855e-11
0.0012358506025935947,3.0073165707441505e-11,3.0073165707441505e-11,3.0073165707441505e-11,3.0073165707441505e-11,3.091197343002096e-11,3.091197343002096e-11,3.091197343002096e-11,3.4581937503955644e-11,3.4581937503955644e-11,4.0197394096502065e-11
0.001247803631425646,3.098355770164339e-11,3.098355770164339e-11,3.098355770164339e-11,3.098355770164339e-11,3.1847758289168135e-11,3.1847758289168135e-11,3.1847758289168135e-11,3.5628821605008374e-11,3.5628821605008374e-11,4.1414272496629856e-11
0.0012598722688093784,3.192150960061696e-11,3.192150960061696e-11,3.192150960061696e-11,3.192150960061696e-11,3.2811871760351775e-11,3.2811871760351775e-11,3.2811871760351775e-11,3.67073975776016e-11,3.67073975776016e-11,4.2667988932503925e-11
0.0012720576328996466,3.2887855713490394e-11,3.2887855713490394e-11,3.2887855713490394e-11,3.2887855713490394e-11,3.380517142344401e-11,3.380517142344401e-11,3.380517142344401e-11,3.781862481611398e-11,3.781862481611398e-11,4.395965858611568e-11
0.001284360852665993,3.3883455606072787e-11,3.3883455606072787e-11,3.3883455606072787e-11,3.3883455606072787e-11,3.482854081946313e-11,3.482854081946313e-11,3.482854081946313e-11,3.8963491758257035e-11,3.8963491758257035e-11,4.529043039888063e-11
0.0012967830679972432,3.490919486543867e-11,3.490919486543867e-11,3.490919486543867e-11,3.490919486543867e-11,3.5882890236484014e-11,3.5882890236484014e-11,3.5882890236484014e-11,4.0143016764291285e-11,4.0143016764291285e-11,4.6661488093622825e-11
0.0013093254298071233,3.5965985887659065e-11,3.5965985887659065e-11,3.5965985887659065e-11,3.5965985887659065e-11,3.696915751934079e-11,3.696915751934079e-11,3.696915751934079e-11,4.135824902285927e-11,4.135824902285927e-11,4.807405122749804e-11
0.001321989100140882,3.705476868937793e-11,3.705476868937793e-11,3.705476868937793e-11,3.705476868937793e-11,3.8088308903839996e-11,3.8088308903839996e-11,3.8088308903839996e-11,4.261026948423904e-11,4.261026948423904e-11,4.952937627679012e-11
0.001334775252282961,3.817651174395838e-11,3.817651174395838e-11,3.817651174395838e-11,3.817651174395838e-11,3.924133987622869e-11,3.924133987622869e-11,3.924133987622869e-11,4.3900191821850996e-11,4.3900191821850996e-11,5.10287577545485e-11
