AvgSa(1.5s) (g),DS1|Und,DS2|Und,DS3|Und,DS4|Und,DS2|DS1,DS3|DS1,DS4|DS1,DS3|DS2,DS4|DS2,DS4|DS3
0.001,3.619835836948725e-15,3.619835836948725e-15,3.619835836948725e-15,3.619835836948725e-15,1.7499605957062361e-07,1.7499605957062361e-07,1.7499605957062361e-07,6.0778343965302983e-05,6.0778343965302983e-05,0.001792403173765841
0.0010473708979594498,4.423760136464297e-15,4.423760136464297e-15,4.423760136464297e-15,4.423760136464297e-15,1.7499606040538184e-07,1.7499606040538184e-07,1.7499606040538184e-07,6.077834396617764e-05,6.077834396617764e-05,0.0017924031737667624
0.001096985797892384,5.406226863996818e-15,5.406226863996818e-15,5.406226863996818e-15,5.406226863996818e-15,1.7499606142553032e-07,1.7499606142553032e-07,1.7499606142553032e-07,6.077834396724656e-05,6.077834396724656e-05,0.0017924031737678882
0.0011489510001873086,6.606888258720254e-15,6.606888258720254e-15,6.606888258720254e-15,6.606888258720254e-15,1.749960626722422e-07,1.749960626722422e-07,1.749960626722422e-07,6.077834396855287e-05,6.077834396855287e-05,0.0017924031737692643
0.0012033778407775893,8.074202870381401e-15,8.074202870381401e-15,8.074202870381401e-15,8.074202870381401e-15,1.7499606419583455e-07,1.7499606419583455e-07,1.7499606419583455e-07,6.07783439701493e-05,6.07783439701493e-05,0.001792403173770946
0.0012603829296797275,9.867391340549555e-15,9.867391340549555e-15,9.867391340549555e-15,9.867391340549555e-15,1.749960660577994e-07,1.749960660577994e-07,1.749960660577994e-07,6.0778343972100274e-05,6.0778343972100274e-05,0.001792403173773001
0.001320088400831418,1.2058826540601037e-14,1.2058826540601037e-14,1.2058826540601037e-14,1.2058826540601037e-14,1.7499606833328546e-07,1.7499606833328546e-07,1.7499606833328546e-07,6.077834397448454e-05,6.077834397448454e-05,0.0017924031737755123
0.0013826221737646563,1.4736954532119038e-14,1.4736954532119038e-14,1.4736954532119038e-14,1.4736954532119038e-14,1.7499607111413103e-07,1.7499607111413103e-07,1.7499607111413103e-07,6.077834397739832e-05,6.077834397739832e-05,0.0017924031737785817
0.001448118227674533,1.8009864239320718e-14,1.8009864239320718e-14,1.8009864239320718e-14,1.8009864239320718e-14,1.7499607451257073e-07,1.7499607451257073e-07,1.7499607451257073e-07,6.077834398095923e-05,6.077834398095923e-05,0.0017924031737823326
0.0015167168884709225,2.200964990506257e-14,2.200964990506257e-14,2.200964990506257e-14,2.200964990506257e-14,1.7499607866576515e-07,1.7499607866576515e-07,1.7499607866576515e-07,6.0778343985310966e-05,6.0778343985310966e-05,0.0017924031737869166
0.0015885651294280528,2.6897742398622974e-14,2.6897742398622974e-14,2.6897742398622974e-14,2.6897742398622974e-14,1.7499608374133676e-07,1.7499608374133676e-07,1.7499608374133676e-07,6.0778343990629174e-05,6.0778343990629174e-05,0.0017924031737925185
0.001663816886076129,3.2871424546206217e-14,3.2871424546206217e-14,3.2871424546206217e-14,3.2871424546206217e-14,1.74996089944135e-07,1.74996089944135e-07,1.74996089944135e-07,6.07783439971285e-05,6.07783439971285e-05,0.0017924031737993646
0.0017426333860096508,4.0171793442123405e-14,4.0171793442123405e-14,4.0171793442123405e-14,4.0171793442123405e-14,1.7499609752450405e-07,1.7499609752450405e-07,1.7499609752450405e-07,6.077834400507125e-05,6.077834400507125e-05,0.0017924031738077311
0.0018251834943190425,4.909349109857414e-14,4.909349109857414e-14,4.909349109857414e-14,4.909349109857414e-14,1.749961067883867e-07,1.749961067883867e-07,1.749961067883867e-07,6.077834401477799e-05,6.077834401477799e-05,0.001792403173817956
0.0019116440753857017,5.99965961618859e-14,5.99965961618859e-14,5.99965961618859e-14,5.99965961618859e-14,1.7499611810967215e-07,1.7499611810967215e-07,1.7499611810967215e-07,6.077834402664049e-05,6.077834402664049e-05,0.0017924031738304515
0.0020022003718155844,7.332115664345081e-14,7.332115664345081e-14,7.332115664345081e-14,7.332115664345081e-14,1.749961319452861e-07,1.749961319452861e-07,1.749961319452861e-07,6.077834404113751e-05,6.077834404113751e-05,0.001792403173845722
0.002097046401323233,8.960495020463587e-14,8.960495020463587e-14,8.960495020463587e-14,8.960495020463587e-14,1.749961488536323e-07,1.749961488536323e-07,1.749961488536323e-07,6.077834405885416e-05,6.077834405885416e-05,0.001792403173864384
0.002196385372416547,1.095051887986333e-13,1.095051887986333e-13,1.095051887986333e-13,1.095051887986333e-13,1.7499616951712957e-07,1.7499616951712957e-07,1.7499616951712957e-07,6.077834408050548e-05,6.077834408050548e-05,0.0017924031738871906
0.002300430119772917,1.3382504366599016e-13,1.3382504366599016e-13,1.3382504366599016e-13,1.3382504366599016e-13,1.7499619476975416e-07,1.7499619476975416e-07,1.7499619476975416e-07,6.077834410696531e-05,6.077834410696531e-05,0.0017924031739150624
0.0024094035602395245,1.6354606122945284e-13,1.6354606122945284e-13,1.6354606122945284e-13,1.6354606122945284e-13,1.74996225630699e-07,1.74996225630699e-07,1.74996225630699e-07,6.0778344139301555e-05,6.0778344139301555e-05,0.0017924031739491241
0.0025235391704347657,1.9986777818974886e-13,1.9986777818974886e-13,1.9986777818974886e-13,1.9986777818974886e-13,1.7499626334550806e-07,1.7499626334550806e-07,1.7499626334550806e-07,6.077834417881932e-05,6.077834417881932e-05,0.0017924031739907505
0.0026430814869741054,2.44256134682824e-13,2.44256134682824e-13,2.44256134682824e-13,2.44256134682824e-13,1.7499630943634653e-07,1.7499630943634653e-07,1.7499630943634653e-07,6.077834422711353e-05,6.077834422711353e-05,0.0017924031740416217
0.0027682866303920667,2.9850263944772893e-13,2.9850263944772893e-13,2.9850263944772893e-13,2.9850263944772893e-13,1.7499636576343515e-07,1.7499636576343515e-07,1.7499636576343515e-07,6.0778344286133334e-05,6.0778344286133334e-05,0.0017924031741037908
0.002899422853882875,3.647966749042537e-13,3.647966749042537e-13,3.647966749042537e-13,3.647966749042537e-13,1.7499643460012843e-07,1.7499643460012843e-07,1.7499643460012843e-07,6.0778344358260765e-05,6.0778344358260765e-05,0.0017924031741797669
0.0030367711180354575,4.4581386036454465e-13,4.4581386036454465e-13,4.4581386036454465e-13,4.4581386036454465e-13,1.7499651872466706e-07,1.7499651872466706e-07,1.7499651872466706e-07,6.0778344446406876e-05,6.0778344446406876e-05,0.0017924031742726164
0.0031806256927941192,5.44824039707322e-13,5.44824039707322e-13,5.44824039707322e-13,5.44824039707322e-13,1.7499662153230728e-07,1.7499662153230728e-07,1.7499662153230728e-07,6.077834455412924e-05,6.077834455412924e-05,0.0017924031743860869
0.0033312947879346735,6.658232518842655e-13,6.658232518842655e-13,6.658232518842655e-13,6.658232518842655e-13,1.7499674717235315e-07,1.7499674717235315e-07,1.7499674717235315e-07,6.077834468577551e-05,6.077834468577551e-05,0.0017924031745247576
0.0034891012134067737,8.136950105723618e-13,8.136950105723618e-13,8.136950105723618e-13,8.136950105723618e-13,1.7499690071562182e-07,1.7499690071562182e-07,1.7499690071562182e-07,6.0778344846658905e-05,6.0778344846658905e-05,0.0017924031746942258
0.0036543830709572546,9.944074021996107e-13,9.944074021996107e-13,9.944074021996107e-13,9.944074021996107e-13,1.7499708835910117e-07,1.7499708835910117e-07,1.7499708835910117e-07,6.077834504327268e-05,6.077834504327268e-05,0.0017924031749013308
0.003827494478516311,1.2152539571967887e-12,1.2152539571967887e-12,1.2152539571967887e-12,1.2152539571967887e-12,1.749973176760595e-07,1.749973176760595e-07,1.749973176760595e-07,6.077834528355213e-05,6.077834528355213e-05,0.0017924031751544315
0.004008806328898464,1.485148016009972e-12,1.485148016009972e-12,1.485148016009972e-12,1.485148016009972e-12,1.7499759792170177e-07,1.7499759792170177e-07,1.7499759792170177e-07,6.077834557719491e-05,6.077834557719491e-05,0.001792403175463743
0.00419870708444391,1.8149824704508706e-12,1.8149824704508706e-12,1.8149824704508706e-12,1.8149824704508706e-12,1.7499794040670839e-07,1.7499794040670839e-07,1.7499794040670839e-07,6.0778345936052414e-05,6.0778345936052414e-05,0.001792403175841749
0.004397603609302721,2.2180693995026073e-12,2.2180693995026073e-12,2.2180693995026073e-12,2.2180693995026073e-12,1.7499835895373315e-07,1.7499835895373315e-07,1.7499835895373315e-07,6.077834637460807e-05,6.077834637460807e-05,0.001792403176303706
0.004605922041145104,2.710677343229205e-12,2.710677343229205e-12,2.710677343229205e-12,2.710677343229205e-12,1.7499887045528367e-07,1.7499887045528367e-07,1.7499887045528367e-07,6.077834691056195e-05,6.077834691056195e-05,0.0017924031768682582
0.004824108704165369,3.3126878990995954e-12,3.3126878990995954e-12,3.3126878990995954e-12,3.3126878990995954e-12,1.749994955555012e-07,1.749994955555012e-07,1.749994955555012e-07,6.077834756554508e-05,6.077834756554508e-05,0.001792403177558191
0.00505263106533568,4.048398140874381e-12,4.048398140874381e-12,4.048398140874381e-12,4.048398140874381e-12,1.750002594833554e-07,1.750002594833554e-07,1.750002594833554e-07,6.077834836599249e-05,6.077834836599249e-05,0.00179240317840135
0.005291978735958442,4.947501245585865e-12,4.9475012455858645e-12,4.9475012455858645e-12,4.9475012455858645e-12,1.7500119307088282e-07,1.7500119307088282e-07,1.7500119307088282e-07,6.077834934421016e-05,6.077834934421016e-05,0.0017924031794317652
0.005542664520663107,6.046284906598155e-12,6.0462849065981535e-12,6.0462849065981535e-12,6.0462849065981535e-12,1.7500233399756392e-07,1.7500233399756392e-07,1.7500233399756392e-07,6.077835053967883e-05,6.077835053967883e-05,0.0017924031806910237
0.005805225516094896,7.38909590055464e-12,7.389095900554634e-12,7.389095900554634e-12,7.389095900554634e-12,1.750037283110626e-07,1.750037283110626e-07,1.750037283110626e-07,6.077835200064747e-05,6.077835200064747e-05,0.0017924031822299492
0.006080224261649427,9.03012991795933e-12,9.03012991795931e-12,9.03012991795931e-12,9.03012991795931e-12,1.7500543228570427e-07,1.7500543228570427e-07,1.7500543228570427e-07,6.07783537860806e-05,6.07783537860806e-05,0.0017924031841106526
0.006368249944718587,1.1035618894738295e-11,1.1035618894738227e-11,1.1035618894738227e-11,1.1035618894738227e-11,1.750075146937009e-07,1.750075146937009e-07,1.750075146937009e-07,6.0778355968038086e-05,6.0778355968038086e-05,0.0017924031864090387
0.006669919663030122,1.3486504125222265e-11,1.3486504125222037e-11,1.3486504125222037e-11,1.3486504125222037e-11,1.7501005958078924e-07,1.7501005958078924e-07,1.7501005958078924e-07,6.0778358634583476e-05,6.0778358634583476e-05,0.0017924031892178702
0.0069858797467852495,1.6481703043067512e-11,1.6481703043066753e-11,1.6481703043066753e-11,1.6481703043066753e-11,1.7501316965830663e-07,1.7501316965830663e-07,1.7501316965830663e-07,6.077836189333821e-05,6.077836189333821e-05,0.0017924031926505111
0.007316807143427192,2.0142101517001876e-11,2.0142101516999378e-11,2.0142101516999378e-11,2.0142101516999378e-11,1.7501697044860827e-07,1.7501697044860827e-07,1.7501697044860827e-07,6.077836587582525e-05,6.077836587582525e-05,0.0017924031968455027
0.007663410868007463,2.461543278997391e-11,2.4615432789965816e-11,2.4615432789965816e-11,2.4615432789965816e-11,1.7502161535113443e-07,1.7502161535113443e-07,1.7502161535113443e-07,6.077837074277729e-05,6.077837074277729e-05,0.001792403201972154
0.008026433522257174,3.00822399751017e-11,3.00822399750758e-11,3.00822399750758e-11,3.00822399750758e-11,1.7502729183359339e-07,1.7502729183359339e-07,1.7502729183359339e-07,6.0778376690623924e-05,6.0778376690623924e-05,0.001792403208237376
0.008406652885618326,3.6763162754053104e-11,3.6763162753971355e-11,3.6763162753971355e-11,3.6763162753971355e-11,1.750342289981357e-07,1.750342289981357e-07,1.750342289981357e-07,6.077838395941954e-05,6.077838395941954e-05,0.0017924032158940326
0.008804883581643464,4.492784236813588e-11,4.4927842367881225e-11,4.4927842367881225e-11,4.4927842367881225e-11,1.7504270682788932e-07,1.7504270682788932e-07,1.7504270682788932e-07,6.077839284253185e-05,6.077839284253185e-05,0.0017924032252511453
0.009221978823334321,5.490580430652015e-11,5.4905804305737356e-11,5.4905804305737356e-11,5.4905804305737356e-11,1.750530674870453e-07,1.750530674870453e-07,1.750530674870453e-07,6.0778403698482195e-05,6.0778403698482195e-05,0.0017924032366863662
0.009658832241158708,6.70997579157082e-11,6.709975791333369e-11,6.709975791333369e-11,6.709975791333369e-11,1.7506572913056318e-07,1.7506572913056318e-07,1.7506572913056318e-07,6.077841696541544e-05,6.077841696541544e-05,0.0017924032506612194
0.01011637979766207,8.200184970126323e-11,8.200184969415552e-11,8.200184969415552e-11,8.200184969415552e-11,1.7508120278085503e-07,1.7508120278085503e-07,1.7508120278085503e-07,6.077843317878341e-05,6.077843317878341e-05,0.001792403267739728
0.010595601792776159,1.0021352630414136e-10,1.0021352628314632e-10,1.0021352628314632e-10,1.0021352628314632e-10,1.751001129525887e-07,1.751001129525887e-07,1.751001129525887e-07,6.077845299295569e-05,6.077845299295569e-05,0.0017924032886111791
0.011097524964120722,1.2246980882184117e-10,1.2246980876064327e-10,1.2246980876064327e-10,1.2246980876064327e-10,1.7512322285802464e-07,1.7512322285802464e-07,1.7512322285802464e-07,6.077847720762989e-05,6.077847720762989e-05,0.0017924033141179419
0.011623224686798524,1.496689581909026e-10,1.49668958014871e-10,1.49668958014871e-10,1.49668958014871e-10,1.7515146521017119e-07,1.7515146521017119e-07,1.7515146521017119e-07,6.077850680010736e-05,6.077850680010736e-05,0.0017924033452894658
0.012173827277396614,1.82908728943118e-10,1.829087284434512e-10,1.829087284434512e-10,1.829087284434512e-10,1.7518597986696934e-07,1.7518597986696934e-07,1.7518597986696934e-07,6.077854296473693e-05,6.077854296473693e-05,0.00179240338338383
0.012750512407130135,2.2353067458856518e-10,2.2353067318895263e-10,2.235306731889526e-10,2.235306731889526e-10,1.7522815983582245e-07,1.7522815983582245e-07,1.7522815983582245e-07,6.0778587161118717e-05,6.0778587161118717e-05,0.0017924034299385185
0.013354515629298987,2.731742929312262e-10,2.7317428906244297e-10,2.731742890624429e-10,2.731742890624429e-10,1.752797074952073e-07,1.752797074952073e-07,1.752797074952073e-07,6.077864117301337e-05,6.077864117301337e-05,0.0017924034868324731
0.013987131026472387,3.3384319699077845e-10,3.338431864376322e-10,3.338431864376319e-10,3.338431864376319e-10,1.7534270330246495e-07,1.753427033024649e-07,1.753427033024649e-07,6.0778707180334474e-05,6.0778707180334474e-05,0.0017924035563619267
0.014649713983072856,4.0798598313196924e-10,4.0798595472450996e-10,4.0798595472450913e-10,4.0798595472450913e-10,1.7541968976080854e-07,1.754196897608084e-07,1.754196897608084e-07,6.0778787847129576e-05,6.0778787847129576e-05,0.0017924036413330799
0.015343684089300124,4.985950626051213e-10,4.985949871432399e-10,4.985949871432371e-10,4.985949871432371e-10,1.7551377403444713e-07,1.7551377403444673e-07,1.7551377403444673e-07,6.0778886429100843e-05,6.0778886429100843e-05,0.001792403745175358
0.01607052818261639,6.093274511739362e-10,6.093272533541745e-10,6.093272533541656e-10,6.093272533541656e-10,1.756287533533591e-07,1.7562875335335787e-07,1.7562875335335787e-07,6.077900690500478e-05,6.077900690500478e-05,0.001792403872079823
0.016831803533309566,7.446524060659252e-10,7.446518943126744e-10,7.44651894312646e-10,7.44651894312646e-10,1.7576926826903676e-07,1.7576926826903305e-07,1.7576926826903305e-07,6.077915413723439e-05,6.077915413723439e-05,0.0017924040271683238
0.01762914118095948,9.100319027385917e-10,9.100305962590847e-10,9.10030596258995e-10,9.10030596258995e-10,1.7594098994658638e-07,1.7594098994657532e-07,1.7594098994657532e-07,6.077933406806476e-05,6.077933406806476e-05,0.0017924042167002138
0.018464249428955436,1.112141315246695e-09,1.1121380237160679e-09,1.1121380237157891e-09,1.1121380237157891e-09,1.7615084905227073e-07,1.761508490522382e-07,1.761508490522382e-07,6.0779553959482556e-05,6.0779553959482556e-05,0.0017924044483249772
0.01933891750455231,1.3591393918259593e-09,1.3591312081420558e-09,1.3591312081411997e-09,1.3591312081411997e-09,1.7640731547437194e-07,1.7640731547427765e-07,1.7640731547427765e-07,6.077982268627895e-05,6.077982268627895e-05,0.0017924047313909615
0.020255019392306676,1.660998844464061e-09,1.6609787647337748e-09,1.6609787647311805e-09,1.6609787647311805e-09,1.7672074016688634e-07,1.7672074016661662e-07,1.7672074016661662e-07,6.078015109423509e-05,6.078015109423509e-05,0.0017924050773226758
0.021214517849106298,2.029911845934502e-09,2.029863224527533e-09,2.029863224519776e-09,2.029863224519776e-09,1.7710377291285086e-07,1.7710377291208935e-07,1.7710377291208935e-07,6.078055243785654e-05,6.078055243785653e-05,0.0017924055000818825
0.02221946860939524,2.480788907646881e-09,2.4806727198738107e-09,2.480672719850922e-09,2.4806727198509214e-09,1.775718728682599e-07,1.7757187286613834e-07,1.7757187286613834e-07,6.0781042915323455e-05,6.078104291532345e-05,0.001792406016731092
0.023272024789604086,3.0318758731919598e-09,3.0316018676517004e-09,3.0316018675850545e-09,3.0316018675850524e-09,1.7814393249227538e-07,1.7814393248644266e-07,1.7814393248644263e-07,6.078164232224725e-05,6.078164232224722e-05,0.0017924066481222042
0.024374441501222206,3.70552381754702e-09,3.704886101802299e-09,3.7048861016108023e-09,3.7048861016107953e-09,1.7884304004602242e-07,1.7884304003019783e-07,1.7884304003019778e-07,6.0782374850619e-05,6.078237485061891e-05,0.0017924074197380882
0.025529080682395178,4.5291638538973935e-09,4.527699092769298e-09,4.527699092226314e-09,4.5276990922262915e-09,1.79697411435707e-07,1.7969741139333913e-07,1.7969741139333895e-07,6.078327006519522e-05,6.0783270065194977e-05,0.0017924083627210675
0.026738416158399468,5.536569805298861e-09,5.533249473638854e-09,5.533249472119532e-09,5.533249472119461e-09,1.807415290125564e-07,1.8074152890061607e-07,1.8074152890061548e-07,6.078436409672796e-05,6.078436409672726e-05,0.0017924095151298208
0.02800503894183631,6.7695491793774615e-09,6.76212113685629e-09,6.762121132661102e-09,6.7621211326608825e-09,1.8201753329980025e-07,1.8201753300793377e-07,1.8201753300793197e-07,6.078570110019754e-05,6.0785701100195594e-05,0.0017924109234754258
0.02933166278390044,8.280311389017029e-09,8.26391119611674e-09,8.263911184685489e-09,8.263911184684814e-09,1.835769238368621e-07,1.835769230858765e-07,1.8357692308587108e-07,6.0787335036902605e-05,6.0787335036897245e-05,0.0017924126445985392
