im (g),DS1,DS2,DS3,DS4,DS2|DS1,DS3|DS1,DS4|DS1,DS3|DS2,DS4|DS2,DS4|DS3
0.001,7.697705267936877e-36,7.697705267936877e-36,7.697705267936877e-36,7.697705267936877e-36,2.6083202954795617e-26,2.6083202954795617e-26,2.6083202954795617e-26,1.3655650349579614e-19,1.3655650349579614e-19,4.317389533776344e-14
0.001009671904360419,8.479211240117556e-36,8.479211240117556e-36,8.479211240117556e-36,8.479211240117556e-36,2.6083202955735605e-26,2.6083202955735605e-26,2.6083202955735605e-26,1.3655650349579614e-19,1.3655650349579614e-19,4.317389533776344e-14
0.001019437354454795,9.340059245189127e-36,9.340059245189127e-36,9.340059245189127e-36,9.340059245189127e-36,2.6083202956771015e-26,2.6083202956771015e-26,2.6083202956771015e-26,1.3655650349579616e-19,1.3655650349579616e-19,4.317389533776344e-14
0.0010292972550485203,1.0288304446397384e-35,1.0288304446397384e-35,1.0288304446397384e-35,1.0288304446397384e-35,2.6083202957911555e-26,2.6083202957911555e-26,2.6083202957911555e-26,1.3655650349579616e-19,1.3655650349579616e-19,4.317389533776344e-14
0.0010392525196577912,1.1332819803716012e-35,1.1332819803716012e-35,1.1332819803716012e-35,1.1332819803716012e-35,2.608320295916788e-26,2.608320295916788e-26,2.608320295916788e-26,1.3655650349579616e-19,1.3655650349579616e-19,4.317389533776344e-14
0.0010493040706342459,1.2483379100282055e-35,1.2483379100282055e-35,1.2483379100282055e-35,1.2483379100282055e-35,2.6083202960551757e-26,2.6083202960551757e-26,2.6083202960551757e-26,1.3655650349579616e-19,1.3655650349579616e-19,4.317389533776344e-14
0.0010594528392504174,1.3750748398052094e-35,1.3750748398052094e-35,1.3750748398052094e-35,1.3750748398052094e-35,2.608320296207613e-26,2.608320296207613e-26,2.608320296207613e-26,1.3655650349579616e-19,1.3655650349579616e-19,4.317389533776344e-14
0.0010696997657860217,1.5146786778450077e-35,1.5146786778450077e-35,1.5146786778450077e-35,1.5146786778450077e-35,2.6083202963755266e-26,2.6083202963755266e-26,2.6083202963755266e-26,1.3655650349579616e-19,1.3655650349579616e-19,4.317389533776344e-14
0.0010800457996150668,1.6684557310664628e-35,1.6684557310664628e-35,1.6684557310664628e-35,1.6684557310664628e-35,2.608320296560487e-26,2.608320296560487e-26,2.608320296560487e-26,1.3655650349579616e-19,1.3655650349579616e-19,4.317389533776344e-14
0.001090491899293816,1.837844928595039e-35,1.837844928595039e-35,1.837844928595039e-35,1.837844928595039e-35,2.608320296764226e-26,2.608320296764226e-26,2.608320296764226e-26,1.3655650349579616e-19,1.3655650349579616e-19,4.317389533776344e-14
0.0011010390326495973,2.0244312861711773e-35,2.0244312861711773e-35,2.0244312861711773e-35,2.0244312861711773e-35,2.608320296988649e-26,2.608320296988649e-26,2.608320296988649e-26,1.3655650349579616e-19,1.3655650349579616e-19,4.317389533776344e-14
0.0011116881768704725,2.2299607375262585e-35,2.2299607375262585e-35,2.2299607375262585e-35,2.2299607375262585e-35,2.608320297235857e-26,2.608320297235857e-26,2.608320297235857e-26,1.3655650349579616e-19,1.3655650349579616e-19,4.317389533776344e-14
0.001122440318595772,2.456356471507418e-35,2.456356471507418e-35,2.456356471507418e-35,2.456356471507418e-35,2.6083202975081624e-26,2.6083202975081624e-26,2.6083202975081624e-26,1.3655650349579616e-19,1.3655650349579616e-19,4.317389533776344e-14
0.0011332964540075085,2.7057369278212397e-35,2.7057369278212397e-35,2.7057369278212397e-35,2.7057369278212397e-35,2.608320297808113e-26,2.608320297808113e-26,2.608320297808113e-26,1.3655650349579616e-19,1.3655650349579616e-19,4.317389533776344e-14
0.0011442575889226711,2.9804356197872467e-35,2.9804356197872467e-35,2.9804356197872467e-35,2.9804356197872467e-35,2.6083202981385167e-26,2.6083202981385167e-26,2.6083202981385167e-26,1.3655650349579619e-19,1.3655650349579619e-19,4.317389533776344e-14
0.0011553247388864148,3.2830229695868875e-35,3.2830229695868875e-35,3.2830229695868875e-35,3.2830229695868875e-35,2.608320298502464e-26,2.608320298502464e-26,2.608320298502464e-26,1.3655650349579619e-19,1.3655650349579619e-19,4.317389533776344e-14
0.001166498929266149,3.616330360326434e-35,3.616330360326434e-35,3.616330360326434e-35,3.616330360326434e-35,2.608320298903362e-26,2.608320298903362e-26,2.608320298903362e-26,1.3655650349579619e-19,1.3655650349579619e-19,4.317389533776344e-14
0.0011777811953465423,3.9834766299745164e-35,3.9834766299745164e-35,3.9834766299745164e-35,3.9834766299745164e-35,2.6083202993449596e-26,2.6083202993449596e-26,2.6083202993449596e-26,1.3655650349579619e-19,1.3655650349579619e-19,4.317389533776344e-14
0.001189172582425434,4.3878972550839546e-35,4.3878972550839546e-35,4.3878972550839546e-35,4.3878972550839546e-35,2.608320299831391e-26,2.608320299831391e-26,2.608320299831391e-26,1.3655650349579619e-19,1.3655650349579619e-19,4.317389533776344e-14
0.0012006741459106851,4.833376497377988e-35,4.833376497377988e-35,4.833376497377988e-35,4.833376497377988e-35,2.6083203003672063e-26,2.6083203003672063e-26,2.6083203003672063e-26,1.365565034957962e-19,1.365565034957962e-19,4.317389533776344e-14
0.001212286951417961,5.324082814003493e-35,5.324082814003493e-35,5.324082814003493e-35,5.324082814003493e-35,2.6083203009574204e-26,2.6083203009574204e-26,2.6083203009574204e-26,1.365565034957962e-19,1.365565034957962e-19,4.317389533776344e-14
0.0012240120748694594,5.864607862794223e-35,5.864607862794223e-35,5.864607862794223e-35,5.864607862794223e-35,2.608320301607556e-26,2.608320301607556e-26,2.608320301607556e-26,1.365565034957962e-19,1.365565034957962e-19,4.317389533776344e-14
0.0012358506025935947,6.460009467524646e-35,6.460009467524646e-35,6.460009467524646e-35,6.460009467524646e-35,2.608320302323696e-26,2.608320302323696e-26,2.608320302323696e-26,1.365565034957962e-19,1.365565034957962e-19,4.317389533776344e-14
0.001247803631425646,7.115858945192078e-35,7.115858945192078e-35,7.115858945192078e-35,7.115858945192078e-35,2.6083203031125424e-26,2.6083203031125424e-26,2.6083203031125424e-26,1.3655650349579624e-19,1.3655650349579624e-19,4.317389533776344e-14
0.0012598722688093784,7.838293238178899e-35,7.838293238178899e-35,7.838293238178899e-35,7.838293238178899e-35,2.6083203039814755e-26,2.6083203039814755e-26,2.6083203039814755e-26,1.3655650349579624e-19,1.3655650349579624e-19,4.317389533776344e-14
0.0012720576328996466,8.634072339108427e-35,8.634072339108427e-35,8.634072339108427e-35,8.634072339108427e-35,2.608320304938627e-26,2.608320304938627e-26,2.608320304938627e-26,1.3655650349579626e-19,1.3655650349579626e-19,4.317389533776344e-14
0.001284360852665993,9.510642545733355e-35,9.510642545733355e-35,9.510642545733355e-35,9.510642545733355e-35,2.6083203059929524e-26,2.6083203059929524e-26,2.6083203059929524e-26,1.3655650349579626e-19,1.3655650349579626e-19,4.317389533776344e-14
0.0012967830679972432,1.0476206137746176e-34,1.0476206137746176e-34,1.0476206137746176e-34,1.0476206137746176e-34,2.608320307154318e-26,2.608320307154318e-26,2.608320307154318e-26,1.3655650349579628e-19,1.3655650349579628e-19,4.317389533776344e-14
0.0013093254298071233,1.1539798127497535e-34,1.1539798127497535e-34,1.1539798127497535e-34,1.1539798127497535e-34,2.6083203084335903e-26,2.6083203084335903e-26,2.6083203084335903e-26,1.3655650349579628e-19,1.3655650349579628e-19,4.317389533776344e-14
0.001321989100140882,1.271137080279377e-34,1.271137080279377e-34,1.271137080279377e-34,1.271137080279377e-34,2.6083203098427406e-26,2.6083203098427406e-26,2.6083203098427406e-26,1.365565034957963e-19,1.365565034957963e-19,4.317389533776344e-14
0.001334775252282961,1.4001886852864485e-34,1.4001886852864485e-34,1.4001886852864485e-34,1.4001886852864485e-34,2.608320311394954e-26,2.608320311394954e-26,2.608320311394954e-26,1.3655650349579633e-19,1.3655650349579633e-19,4.317389533776344e-14
