im (g),DS1,DS2,DS3,DS4,DS2|DS1,DS3|DS1,DS4|DS1,DS3|DS2,DS4|DS2,DS4|DS3
0.001,2.0737680416000066e-32,2.0737680416000066e-32,2.0737680416000066e-32,2.0737680416000066e-32,2.1715578795121992e-32,2.1715578795121992e-32,2.1715578795121992e-32,5.158582471201895e-26,5.158582471201895e-26,3.4937233989752545e-14
0.001009671904360419,2.2614585499940344e-32,2.2614585499940344e-32,2.2614585499940344e-32,2.2614585499940344e-32,2.3680990520235835e-32,2.3680990520235835e-32,2.3680990520235835e-32,5.158582693516801e-26,5.158582693516801e-26,3.4937233989752545e-14
0.001019437354454795,2.4661363618060267e-32,2.4661363618060267e-32,2.4661363618060267e-32,2.4661363618060267e-32,2.5824285749429923e-32,2.5824285749429923e-32,2.5824285749429923e-32,5.15858293595276e-26,5.15858293595276e-26,3.4937233989752545e-14
0.0010292972550485203,2.689338946777471e-32,2.689338946777471e-32,2.689338946777471e-32,2.689338946777471e-32,2.816156418365763e-32,2.816156418365763e-32,2.816156418365763e-32,5.1585832003308695e-26,5.1585832003308695e-26,3.4937233989752545e-14
0.0010392525196577912,2.932742926412044e-32,2.932742926412044e-32,2.932742926412044e-32,2.932742926412044e-32,3.071038265938393e-32,3.071038265938393e-32,3.071038265938393e-32,5.1585834886370456e-26,5.1585834886370456e-26,3.4937233989752545e-14
0.0010493040706342459,3.1981766681831687e-32,3.1981766681831687e-32,3.1981766681831687e-32,3.1981766681831687e-32,3.348988702953889e-32,3.348988702953889e-32,3.348988702953889e-32,5.158583803036947e-26,5.158583803036947e-26,3.4937233989752545e-14
0.0010594528392504174,3.487634019605113e-32,3.487634019605113e-32,3.487634019605113e-32,3.487634019605113e-32,3.6520955980616386e-32,3.6520955980616386e-32,3.6520955980616386e-32,5.1585841458922374e-26,5.1585841458922374e-26,3.4937233989752545e-14
0.0010696997657860217,3.8032892853343225e-32,3.8032892853343225e-32,3.8032892853343225e-32,3.8032892853343225e-32,3.9826357866233806e-32,3.9826357866233806e-32,3.9826357866233806e-32,5.1585845197783294e-26,5.1585845197783294e-26,3.4937233989752545e-14
0.0010800457996150668,4.147513559801971e-32,4.147513559801971e-32,4.147513559801971e-32,4.147513559801971e-32,4.343092173521338e-32,4.343092173521338e-32,4.343092173521338e-32,5.158584927503727e-26,5.158584927503727e-26,3.4937233989752545e-14
0.001090491899293816,4.522892538064947e-32,4.522892538064947e-32,4.522892538064947e-32,4.522892538064947e-32,4.736172383891093e-32,4.736172383891093e-32,4.736172383891093e-32,5.158585372131124e-26,5.158585372131124e-26,3.4937233989752545e-14
0.0011010390326495973,4.932245938663141e-32,4.932245938663141e-32,4.932245938663141e-32,4.932245938663141e-32,5.16482910187594e-32,5.16482910187594e-32,5.16482910187594e-32,5.1585858570004095e-26,5.1585858570004095e-26,3.4937233989752545e-14
0.0011116881768704725,5.378648684380863e-32,5.378648684380863e-32,5.378648684380863e-32,5.378648684380863e-32,5.632282250180448e-32,5.632282250180448e-32,5.632282250180448e-32,5.158586385753756e-26,5.158586385753756e-26,3.4937233989752545e-14
0.001122440318595772,5.865454000015596e-32,5.865454000015596e-32,5.865454000015596e-32,5.865454000015596e-32,6.142043177029051e-32,6.142043177029051e-32,6.142043177029051e-32,5.158586962362977e-26,5.158586962362977e-26,3.4937233989752545e-14
