AvgSa(0.2s) (g),DS1,DS2,DS3,DS4,DS2|DS1,DS3|DS1,DS4|DS1,DS3|DS2,DS4|DS2,DS4|DS3
0.001,1.856132158548372e-17,1.856132158548372e-17,1.856132158548372e-17,1.856132158548372e-17,1.9162830111733222e-17,1.9162830111733222e-17,1.9162830111733222e-17,2.121549933158549e-17,2.121549933158549e-17,4.292924509561218e-13
0.001009671904360419,1.9413373000780308e-17,1.9413373000780308e-17,1.9413373000780308e-17,1.9413373000780308e-17,2.0042493579800057e-17,2.0042493579800057e-17,2.0042493579800057e-17,2.2189377462181686e-17,2.2189377462181686e-17,4.292935632018862e-13
0.001019437354454795,2.0304537558476953e-17,2.0304537558476953e-17,2.0304537558476953e-17,2.0304537558476953e-17,2.0962537712546204e-17,2.0962537712546204e-17,2.0962537712546204e-17,2.320796115082106e-17,2.320796115082106e-17,4.292947265049297e-13
0.0010292972550485203,2.1236610734622627e-17,2.1236610734622627e-17,2.1236610734622627e-17,2.1236610734622627e-17,2.1924816171217582e-17,2.1924816171217582e-17,2.1924816171217582e-17,2.4273302591569262e-17,2.4273302591569262e-17,4.292959432090201e-13
0.0010392525196577912,2.2211470426008467e-17,2.2211470426008467e-17,2.2211470426008467e-17,2.2211470426008467e-17,2.2931267708774772e-17,2.2931267708774772e-17,2.2931267708774772e-17,2.5387548183790893e-17,2.5387548183790893e-17,4.2929721576551514e-13
0.0010493040706342459,2.3231080733665476e-17,2.3231080733665476e-17,2.3231080733665476e-17,2.3231080733665476e-17,2.3983920076000823e-17,2.3983920076000823e-17,2.3983920076000823e-17,2.6552942856613522e-17,2.6552942856613522e-17,4.292985467383011e-13
0.0010594528392504174,2.429749592004241e-17,2.429749592004241e-17,2.429749592004241e-17,2.429749592004241e-17,2.5084894106917644e-17,2.5084894106917644e-17,2.5084894106917644e-17,2.777183459190471e-17,2.777183459190471e-17,4.2929993880895886e-13
0.0010696997657860217,2.5412864547835935e-17,2.5412864547835935e-17,2.5412864547835935e-17,2.5412864547835935e-17,2.6236407991741454e-17,2.6236407991741454e-17,2.6236407991741454e-17,2.904667915487407e-17,2.904667915487407e-17,4.293013947821662e-13
0.0010800457996150668,2.6579433808812393e-17,2.6579433808812393e-17,2.6579433808812393e-17,2.6579433808812393e-17,2.7440781745986686e-17,2.7440781745986686e-17,2.7440781745986686e-17,3.0380045041832053e-17,3.0380045041832053e-17,4.2930291759134894e-13
0.001090491899293816,2.7799554051343433e-17,2.7799554051343433e-17,2.7799554051343433e-17,2.7799554051343433e-17,2.8700441884723497e-17,2.8700441884723497e-17,2.8700441884723497e-17,3.177461865507474e-17,3.177461865507474e-17,4.293045103045907e-13
